Date,Open,High,Low,Close,Adj Close,Volume
2019-03-29,118.070000,118.320000,116.959999,117.940002,117.115051,25399800
2019-04-01,118.949997,119.110001,118.099998,119.019997,118.187492,22789100
2019-04-02,119.059998,119.480003,118.519997,119.190002,118.356308,18142300
2019-04-03,119.860001,120.430000,119.150002,119.970001,119.130852,22860700
2019-04-04,120.099998,120.230003,118.379997,119.360001,118.525124,20112800
2019-04-05,119.389999,120.230003,119.370003,119.889999,119.051414,15826200
2019-04-08,119.809998,120.019997,118.639999,119.930000,119.091133,15116200
2019-04-09,118.629997,119.540001,118.580002,119.279999,118.445679,17612000
2019-04-10,119.760002,120.349998,119.540001,120.190002,119.349312,16477200
2019-04-11,120.540001,120.849998,119.919998,120.330002,119.488342,14209100
2019-04-12,120.639999,120.980003,120.370003,120.949997,120.103996,19745100
2019-04-15,120.940002,121.580002,120.570000,121.050003,120.203300,15792600
2019-04-16,121.639999,121.650002,120.099998,120.769997,119.925255,14071800
2019-04-17,121.239998,121.849998,120.540001,121.769997,120.918259,19300900
2019-04-18,122.190002,123.519997,121.300003,123.370003,122.507072,27991000
2019-04-22,122.620003,124.000000,122.570000,123.760002,122.894341,15648700
2019-04-23,124.099998,125.580002,123.830002,125.440002,124.562599,24025500
2019-04-24,125.790001,125.849998,124.519997,125.010002,124.135605,31257000
2019-04-25,130.059998,131.369995,128.830002,129.149994,128.246643,38033900
2019-04-26,129.699997,130.520004,129.020004,129.889999,128.981461,23654900
2019-04-29,129.899994,130.179993,129.350006,129.770004,128.862305,16324200
2019-04-30,129.809998,130.699997,129.389999,130.600006,129.686493,24166500
2019-05-01,130.529999,130.649994,127.699997,127.879997,126.985519,26821700
2019-05-02,127.980003,128.000000,125.519997,126.209999,125.327209,27350200
2019-05-03,127.360001,129.429993,127.250000,128.899994,127.998383,24911100
2019-05-06,126.389999,128.559998,126.110001,128.149994,127.253632,24239800
2019-05-07,126.459999,127.180000,124.220001,125.519997,124.642029,36017700
2019-05-08,125.440002,126.370003,124.750000,125.510002,124.632103,28419000
2019-05-09,124.290001,125.790001,123.570000,125.500000,124.622177,27235800
2019-05-10,124.910004,127.930000,123.820000,127.129997,126.240768,30915100
2019-05-13,124.110001,125.550003,123.040001,123.349998,122.487213,33944900
2019-05-14,123.870003,125.879997,123.699997,124.730003,123.857559,25266300
2019-05-15,124.260002,126.709999,123.699997,126.019997,125.601746,24722700
2019-05-16,126.750000,129.380005,126.459999,128.929993,128.502090,30112200
2019-05-17,128.309998,130.460007,127.919998,128.070007,127.644958,25770500
2019-05-20,126.519997,127.589996,125.760002,126.220001,125.801086,23706900
2019-05-21,127.430000,127.529999,126.580002,126.900002,126.478836,15293300
2019-05-22,126.620003,128.240005,126.519997,127.669998,127.246277,15396500
2019-05-23,126.199997,126.290001,124.739998,126.180000,125.761223,23603800
2019-05-24,126.910004,127.419998,125.970001,126.239998,125.821022,14123400
2019-05-28,126.980003,128.000000,126.050003,126.160004,125.741287,23128400
2019-05-29,125.379997,125.389999,124.040001,124.940002,124.525337,22763100
2019-05-30,125.260002,125.760002,124.779999,125.730003,125.312714,16829600
2019-05-31,124.230003,124.620003,123.320000,123.680000,123.269516,26646800
2019-06-03,123.849998,124.370003,119.010002,119.839996,119.442261,37983600
2019-06-04,121.279999,123.279999,120.650002,123.160004,122.751244,29382600
2019-06-05,124.949997,125.870003,124.209999,125.830002,125.412384,24926100
2019-06-06,126.440002,127.970001,125.599998,127.820000,127.395775,21459000
2019-06-07,129.190002,132.250000,128.259995,131.399994,130.963882,33885600
2019-06-10,132.399994,134.080002,132.000000,132.600006,132.159912,26477100
2019-06-11,133.880005,134.240005,131.279999,132.100006,131.661575,23913700
2019-06-12,131.399994,131.970001,130.710007,131.490005,131.053604,17092500
2019-06-13,131.979996,133.000000,131.559998,132.320007,131.880844,17200800
2019-06-14,132.259995,133.789993,131.639999,132.449997,132.010406,17821700
2019-06-17,132.630005,133.729996,132.529999,132.850006,132.409088,14517800
2019-06-18,134.190002,135.240005,133.570007,135.160004,134.711426,25934500
2019-06-19,135.000000,135.929993,133.809998,135.690002,135.239655,23744400
2019-06-20,137.449997,137.660004,135.720001,136.949997,136.495468,33042600
2019-06-21,136.580002,137.729996,136.460007,136.970001,136.515411,36727900
2019-06-24,137.000000,138.399994,137.000000,137.779999,137.322723,20628800
2019-06-25,137.250000,137.589996,132.729996,133.429993,132.987152,33327400
2019-06-26,134.350006,135.740005,133.600006,133.929993,133.485489,23657700
2019-06-27,134.139999,134.710007,133.509995,134.149994,133.704758,16557500
2019-06-28,134.570007,134.600006,133.160004,133.960007,133.515411,30043000
2019-07-01,136.630005,136.699997,134.970001,135.679993,135.229691,22654200
2019-07-02,136.119995,136.589996,135.339996,136.580002,136.126709,15237800
2019-07-03,136.800003,137.740005,136.289993,137.460007,137.003784,13629300
2019-07-05,135.940002,137.330002,135.720001,137.059998,136.605103,18141100
2019-07-08,136.399994,137.100006,135.369995,136.960007,136.505447,16779700
2019-07-09,136.000000,136.970001,135.800003,136.460007,136.007111,19953100
2019-07-10,137.130005,138.580002,137.020004,137.850006,137.392502,24204400
2019-07-11,138.199997,139.220001,137.869995,138.399994,137.940659,22327900
2019-07-12,138.850006,139.130005,138.009995,138.899994,138.438995,18936800
2019-07-15,139.440002,139.539993,138.460007,138.899994,138.438995,16651500
2019-07-16,138.960007,139.050003,136.520004,137.080002,136.625046,22726100
2019-07-17,137.699997,137.929993,136.220001,136.270004,135.817734,20211000
2019-07-18,135.550003,136.619995,134.669998,136.419998,135.967239,30808700
2019-07-19,140.220001,140.669998,136.449997,136.619995,136.166565,48992400
2019-07-22,137.410004,139.190002,137.330002,138.429993,137.970551,25074900
2019-07-23,139.759995,139.990005,138.029999,139.289993,138.827698,18034600
2019-07-24,138.899994,140.740005,138.850006,140.720001,140.252960,20738300
2019-07-25,140.429993,140.610001,139.320007,140.190002,139.724731,18356900
2019-07-26,140.369995,141.679993,140.300003,141.339996,140.870895,19037600
2019-07-29,141.500000,141.509995,139.369995,141.029999,140.561935,16605900
2019-07-30,140.139999,141.220001,139.800003,140.350006,139.884201,16846500
2019-07-31,140.330002,140.490005,135.080002,136.270004,135.817734,38598800
2019-08-01,137.000000,140.940002,136.929993,138.059998,137.601791,40557500
2019-08-02,138.089996,138.320007,135.259995,136.899994,136.445633,30791600
2019-08-05,133.300003,133.929993,130.779999,132.210007,131.771210,42749600
2019-08-06,133.800003,135.679993,133.210007,134.690002,134.242981,32696700
2019-08-07,133.789993,135.649994,131.830002,135.279999,134.831024,33414500
2019-08-08,136.600006,138.990005,135.929993,138.889999,138.429031,27496500
2019-08-09,138.610001,139.380005,136.460007,137.710007,137.252960,23466700
2019-08-12,137.070007,137.860001,135.240005,135.789993,135.339325,20476600
2019-08-13,136.050003,138.800003,135.000000,138.600006,138.139999,25154600
2019-08-14,136.360001,136.919998,133.669998,133.979996,133.979996,32527300
2019-08-15,134.389999,134.580002,132.250000,133.679993,133.679993,28074400
2019-08-16,134.880005,136.460007,134.720001,136.130005,136.130005,24449100
2019-08-19,137.850006,138.550003,136.889999,138.410004,138.410004,24355700
2019-08-20,138.210007,138.710007,137.240005,137.259995,137.259995,21170800
2019-08-21,138.550003,139.490005,138.000000,138.789993,138.789993,14970300
2019-08-22,138.660004,139.199997,136.289993,137.779999,137.779999,18697000
2019-08-23,137.190002,138.350006,132.800003,133.389999,133.389999,38508600
2019-08-26,134.990005,135.559998,133.899994,135.449997,135.449997,20312600
2019-08-27,136.389999,136.720001,134.660004,135.740005,135.740005,23102100
2019-08-28,134.880005,135.759995,133.550003,135.559998,135.559998,17393300
2019-08-29,137.250000,138.440002,136.910004,138.119995,138.119995,20168700
2019-08-30,139.149994,139.179993,136.270004,137.860001,137.860001,23940100
2019-09-03,136.610001,137.199997,135.699997,136.039993,136.039993,18869300
2019-09-04,137.300003,137.690002,136.479996,137.630005,137.630005,17995900
2019-09-05,139.110001,140.380005,138.759995,140.050003,140.050003,26101800
2019-09-06,140.029999,140.179993,138.199997,139.100006,139.100006,20824500
2019-09-09,139.589996,139.750000,136.460007,137.520004,137.520004,25773900
2019-09-10,136.800003,136.889999,134.509995,136.080002,136.080002,28903400
2019-09-11,135.910004,136.270004,135.089996,136.119995,136.119995,24726100
2019-09-12,137.850006,138.419998,136.869995,137.520004,137.520004,27010000
2019-09-13,137.779999,138.059998,136.570007,137.320007,137.320007,22902300
